"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
196,71.2,22973.41,16354.43,19679.01,16280.33,37.8830997464128,1863.9244,49.2020033333333,26.1787134831461,0.0381989741644028,0,"NewCa S","NCC (Outside Study Area)"
288,71.35,15696.31,11143.71,12761.91,11065.38,41.5898318751583,1298.7419,31.22739,18.2024092501752,0.0549377824801063,0,"NewCa S","NCC (Outside Study Area)"
198,71.82,14659.62,10029.67,11741.01,9977.46,36.7874895212653,1057.5925,28.7487,14.7255987190198,0.0679089535903479,0,"NewCa S","NCC (Outside Study Area)"
3,72.91,13666.4,7458.97,8482.85,7445.62,30.9092612200215,688.5516,22.2765466666667,9.44385680976547,0.105888941366195,0,"NewCa E","NCC (Outside Study Area)"
317,74,21814.05,12602.03,15098.55,12492.76,28.9515708698238,1395.0478,48.185565,18.8519972972973,0.0530447773904235,0,"NewCa W","NCC (Outside Study Area)"
293,75.08,18752.01,12943.75,15277.72,12832.68,38.190483145259,1773.7624,46.4451416666667,23.6249653702717,0.0423281043729419,0,"NewCa S","NCC (Outside Study Area)"
349,75.68,16132.85,11458.62,12555.76,11430.08,40.6728003124243,1259.6653,30.970705,16.6446260570824,0.0600794512637603,0,"NewCa S","NCC (Outside Study Area)"
217,76.62,15336.73,9981.29,11848.53,10058.48,35.8221424114167,1210.4004,33.7891683333333,15.7974471417384,0.0633013670517624,0,"NewCa S","NCC (Outside Study Area)"
322,78.95,22278.31,15795.92,18979.11,15770.97,36.8682314017559,2059.9806,55.8741366666667,26.0922178594047,0.0383256036488887,0,"NewCa S","NCC (Outside Study Area)"
262,83.76,20167.69,12426.58,14993.2,12409.88,34.1849239531756,1671.3215,48.8906016666667,19.9536950811843,0.0501160309371955,0,"NewCa W","NCC (Outside Study Area)"
297,85.58,19805.52,13419.87,15893.17,13279.82,36.8825327786352,1604.1513,43.4935233333333,18.7444648282309,0.0533490824712108,0,"NewCa S","NCC (Outside Study Area)"
272,86,17926.58,12800.07,14528.15,12868.29,41.7776078233891,1890.4206,45.2496133333333,21.9816348837209,0.0454925216113282,0,"NewCa S","NCC (Outside Study Area)"
282,88.24,12097.61,7972.96,9378.18,7939.91,35.7385551593873,1207.6685,33.791755,13.6861797370807,0.0730664085384358,0,"NewCa S","NCC (Outside Study Area)"
186,88.63,17307.44,11128.43,13542.84,11010.03,36.5171208612552,1991.8675,54.5461266666667,22.4739647974726,0.0444959315817945,0,"NewCa W","NCC (Outside Study Area)"
185,88.74,17646.33,11287.47,13173.89,11181.75,36.1502842734532,1816.2668,50.2421166666667,20.4672842010367,0.0488584606622771,0,"NewCa W","NCC (Outside Study Area)"
284,93.85,17620.94,12189.5,13988.73,12078.49,41.519249566333,2067.5039,49.7962733333333,22.0298763985083,0.0453929010726413,0,"NewCa S","NCC (Outside Study Area)"
252,96.15,23861.9,14868.24,17563.04,14863.66,34.1419898357369,1972.7652,57.7812016666667,20.5175787831513,0.0487386942957023,0,"NewCa W","NCC (Outside Study Area)"
216,99.45,16709.94,11292.69,13271.6,11253.47,37.2313410185837,1524.1664,40.937725,15.3259567621921,0.0652487812354347,0,"NewCa S","NCC (Outside Study Area)"
342,100.24,16718.03,9643.41,10997.66,9539.52,32.0201823255116,1296.5569,40.491865,12.9345261372706,0.0773124573244722,0,"NewCa E","NCC (Outside Study Area)"
269,103.29,17304.54,12110.45,13863.6,12096.87,37.9548886884039,1740.2987,45.8517666666667,16.8486658921483,0.0593518802260784,0,"NewCa S","NCC (Outside Study Area)"
220,104.21,23934.43,14872.65,17204.81,14910.01,32.245553681613,2455.8369,76.1604816666667,23.5662306880338,0.0424335997231738,0,"NewCa W","NCC (Outside Study Area)"
