"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
177,48.82,56297.17,49786.43,55499.01,49688.95,44.6462010509466,558.9909,12.5204583333333,11.450038918476,0.0873359476871627,0,"NewCa W","NCC (Outside Study Area)"
289,49.52,47501.7,41011.44,48506.45,41045.76,47.4576353476101,742.8864,15.653675,15.0017447495961,0.0666589131258831,0,"NewCa S","NCC (Outside Study Area)"
214,51.13,49140.95,42727.01,49340.55,42679.04,46.0059263013117,504.7508,10.97143,9.87191081556816,0.101297511564122,0,"NewCa S","NCC (Outside Study Area)"
330,55.31,48896.92,44698.84,47672.77,45166.58,48.5075591640152,441.0013,9.09139333333333,7.97326523232688,0.125419131417526,0,"NewCa E","NCC (Outside Study Area)"
337,56.45,48586.81,42029.02,49394.99,41758.68,49.3896938679916,967.4189,19.587465,17.1376244464128,0.0583511444731956,0,"NewCa S","NCC (Outside Study Area)"
217,56.53,47618.47,43583.58,48086.56,43585.65,49.3531015552246,671.9039,13.6142183333333,11.8857933840439,0.0841340554802554,0,"NewCa S","NCC (Outside Study Area)"
272,57.25,49332.62,43373.95,49107.96,44132.9,49.272624325132,920.833,18.6885316666667,16.0844192139738,0.0621719682070473,0,"NewCa S","NCC (Outside Study Area)"
317,57.82,57412.52,50545.15,56596.76,50454.28,43.7682363744574,620.8083,14.1839916666667,10.7369128329298,0.0931366413754455,0,"NewCa W","NCC (Outside Study Area)"
293,57.86,49916.68,42788.39,50702.1,42517.91,47.9691524583636,861.3365,17.95605,14.8865623919806,0.0671746756348999,0,"NewCa S","NCC (Outside Study Area)"
288,62.54,48488.46,44276.46,48565.77,44290.34,50.8978162900838,971.5611,19.0884633333333,15.5350351774864,0.0643706299068581,0,"NewCa S","NCC (Outside Study Area)"
262,63.46,51318.9,45812.22,52055.89,45761.32,46.6740802981751,862.9321,18.488465,13.5980475890325,0.0735399691354627,0,"NewCa W","NCC (Outside Study Area)"
250,63.76,50216.22,45184.02,49683.55,45291.7,47.9990146708518,741.4223,15.446615,11.6283296737767,0.0859968738463896,0,"NewCa W","NCC (Outside Study Area)"
322,66.18,47306.29,40297.51,48292.57,40199.08,48.889412292746,1304.9258,26.6913783333333,19.7178271381082,0.050715527273658,0,"NewCa S","NCC (Outside Study Area)"
196,66.22,49351.83,41241.51,49946.56,41302.59,47.7252129473086,1246.8122,26.1248116666667,18.8283328299607,0.0531114469364352,0,"NewCa S","NCC (Outside Study Area)"
267,66.7,48870.14,42392.53,49407.96,42454.93,49.1161007191731,871.5156,17.74399,13.0662008995502,0.0765333403096858,0,"NewCa S","NCC (Outside Study Area)"
205,67.4,49475.19,44424.82,50024.89,44405.72,46.648476637125,870.508,18.6610166666667,12.9155489614243,0.0774260546715251,0,"NewCa W","NCC (Outside Study Area)"
198,68.23,44713.21,39800.88,45964.19,39833.04,50.4558330778906,859.2255,17.02926,12.5930748937418,0.079408723321177,0,"NewCa S","NCC (Outside Study Area)"
305,68.23,48026.96,42153.1,48375.59,42461.44,48.2678985084431,920.9869,19.0807333333333,13.4982690898432,0.0740835727413712,0,"NewCa S","NCC (Outside Study Area)"
309,68.27,48562.72,42409.32,48768.54,42357.16,47.3110165402744,637.3819,13.4721666666667,9.33619305697964,0.107110038738157,0,"NewCa S","NCC (Outside Study Area)"
186,69.48,49894.55,44242.12,50500.71,44236.75,45.478857882159,940.9011,20.6887583333333,13.5420423143351,0.0738441054006633,0,"NewCa W","NCC (Outside Study Area)"
297,72.44,47492.2,40836.84,47892.67,40982.74,46.3070039198104,949.1623,20.497165,13.1027374378796,0.07631992968958,0,"NewCa S","NCC (Outside Study Area)"
