"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
129,48.9,14152.1,8357.57,9481.41,8354.32,33.5163883272891,582.7109,17.38585,11.9163783231084,0.0839181144543546,0,"NewCa E","NCC (Outside Study Area)"
273,51.14,15598.71,10819.56,12706.67,10812.45,39.5130970056164,1038.9795,26.29456,20.3163766132186,0.0492213753976859,0,"NewCa S","NCC (Outside Study Area)"
177,54.97,22704.64,12638.14,15215.32,12493.86,26.0437178178728,951.2349,36.5245433333333,17.3046188830271,0.0577880395263042,0,"NewCa W","NCC (Outside Study Area)"
337,56.96,18294.16,12830.61,15115.2,12767.25,38.0473134722118,1481.5946,38.9408466666667,26.0111411516854,0.038445064527098,0,"NewCa S","NCC (Outside Study Area)"
289,58.9,19608.22,13452.74,16080.62,13347.12,37.5614838827203,1366.7335,36.3865683333333,23.2043039049236,0.0430954535028226,0,"NewCa S","NCC (Outside Study Area)"
330,59.77,10876.48,6717.26,7573.97,6706.13,35.0699591406528,872.0852,24.867015,14.5906842897775,0.0685368814881849,0,"NewCa E","NCC (Outside Study Area)"
214,59.91,9465.61,6295.42,7513.2,6117.8,34.7753108589294,721.4304,20.7454766666667,12.0419028542814,0.083043353870311,0,"NewCa S","NCC (Outside Study Area)"
347,60.79,11554.71,7195.61,8545.11,7075.9,36.1086753900792,1182.7588,32.75553,19.4564698141142,0.051396785210983,0,"NewCa W","NCC (Outside Study Area)"
203,65.9,20838.64,12917.41,15513.06,12920.27,33.340251870414,1317.0792,39.5041766666667,19.9860273141123,0.0500349561362749,0,"NewCa W","NCC (Outside Study Area)"
205,68.44,15371.57,9158.72,11252.58,9059.2,33.4521498905435,1160.8487,34.7017666666667,16.9615531852718,0.0589568649213287,0,"NewCa W","NCC (Outside Study Area)"
305,70.41,18369.49,12680.59,14763.28,12782.89,38.3783511770886,1159.2275,30.205245,16.4639610850731,0.0607387247110684,0,"NewCa S","NCC (Outside Study Area)"
196,71.08,23193.08,16435.71,19758.04,16364.06,37.8044848476731,1862.8761,49.27659,26.2081612267867,0.0381560534272784,0,"NewCa S","NCC (Outside Study Area)"
288,71.3,16049.3,11357.47,13022.95,11281.92,41.4681949971797,1298.4468,31.3118716666667,18.2110350631136,0.0549117607282794,0,"NewCa S","NCC (Outside Study Area)"
198,71.72,14558.92,9966.12,11655.43,9911.61,36.6891900679239,1057.9128,28.834455,14.750596765198,0.0677938673206336,0,"NewCa S","NCC (Outside Study Area)"
3,72.95,13712.25,7432.71,8458.46,7411.07,30.7621231343925,689.3013,22.4074683333333,9.44895544893763,0.105831803886051,0,"NewCa E","NCC (Outside Study Area)"
317,74.33,22615.95,12909.58,15433.31,12782.18,28.7213550937245,1426.8291,49.678335,19.1958711152967,0.0520945360590137,0,"NewCa W","NCC (Outside Study Area)"
293,75.13,18733.86,12843.73,15196.84,12742.79,38.1143304143052,1776.4754,46.60912,23.6453533874617,0.042291607302865,0,"NewCa S","NCC (Outside Study Area)"
349,75.49,16225.09,11505.08,12632.47,11483.43,40.6377883894686,1259.1211,30.9839966666667,16.6793098423632,0.0599545190688965,0,"NewCa S","NCC (Outside Study Area)"
217,76.67,15668.42,10173.19,12066.64,10253.65,35.895371895048,1216.7115,33.896055,15.8694600234772,0.063014116329138,0,"NewCa S","NCC (Outside Study Area)"
322,78.88,22263.1,15792.19,18943.68,15740.01,36.9195699679317,2075.6237,56.2201483333333,26.3136878803245,0.0380030349431836,0,"NewCa S","NCC (Outside Study Area)"
262,84.37,20496.02,12587.61,15165.34,12548.58,34.1658792520012,1685.157,49.322805,19.9734147208723,0.0500665516625454,0,"NewCa W","NCC (Outside Study Area)"
297,85.44,20114.82,13629.78,16066.12,13513.55,36.5039817114315,1557.7582,42.6736516666667,18.232188670412,0.054848050230132,0,"NewCa S","NCC (Outside Study Area)"
272,85.59,17901.72,12720.44,14451.94,12799.16,41.7105461548162,1882.0609,45.1219433333333,21.9892615959808,0.0454767430745732,0,"NewCa S","NCC (Outside Study Area)"
282,88.33,12154.34,7973.18,9351.35,7933.74,35.4999987012429,1207.2439,34.0068716666667,13.6674278274652,0.0731666567128647,0,"NewCa S","NCC (Outside Study Area)"
185,88.56,17782.47,11366.36,13235.88,11249.53,36.0903364982035,1807.1756,50.07367,20.4062285456188,0.0490046457023878,0,"NewCa W","NCC (Outside Study Area)"
186,88.82,16928.89,10856.59,13234.79,10730.05,36.4655062916176,1995.2825,54.7169833333333,22.4643379869399,0.0445149997556737,0,"NewCa W","NCC (Outside Study Area)"
284,94.18,17660.51,12220.83,13980.98,12094.36,41.0942425121366,2075.3689,50.5026683333333,22.0361955829263,0.0453798840292923,0,"NewCa S","NCC (Outside Study Area)"
252,96.44,23958.71,14995.23,17686.33,14968.73,34.398225083988,1995.0235,57.9978616666667,20.6866808378266,0.0483402827084493,0,"NewCa W","NCC (Outside Study Area)"
216,99.25,16739.34,11315.06,13261.56,11251.78,37.2375175022459,1527.6061,41.0233066666667,15.3914972292191,0.0649709372069148,0,"NewCa S","NCC (Outside Study Area)"
342,100.33,16725.85,9528.07,10859.07,9405.2,31.644885796569,1285.7219,40.62969,12.8149297318848,0.0780339823098603,0,"NewCa E","NCC (Outside Study Area)"
269,103.41,17348.6,12132.67,13878.6,12121.04,37.9890812159632,1743.7724,45.9019366666667,16.8627057344551,0.0593024640142257,0,"NewCa S","NCC (Outside Study Area)"
220,104.46,23564.76,14678.05,16941.29,14693.62,32.4652535121126,2473.351,76.1845583333333,23.6774937775225,0.0422341996748541,0,"NewCa W","NCC (Outside Study Area)"
254,104.68,14914.62,9143.14,10705.65,8921.83,33.4985415047743,1917.014,57.22679,18.3130875047765,0.0546057566611407,0,"NewCa W","NCC (Outside Study Area)"
250,104.92,20910.49,13005.02,14879.37,12925.16,30.6866353664097,2284.3763,74.4420583333333,21.7725533739992,0.0459293856270528,0,"NewCa W","NCC (Outside Study Area)"
276,105.27,21184.45,13650.42,16806.52,13579.61,34.6195217194747,2413.4763,69.7143166666667,22.9265346252494,0.0436175818258501,0,"NewCa S","NCC (Outside Study Area)"
249,105.38,12586.51,7027.65,8261.02,6892.8,28.0416649522164,1380.0432,49.214025,13.0958739798823,0.0763599284428197,0,"NewCa W","NCC (Outside Study Area)"
300,105.89,22060.95,14829.12,17587.49,14699.78,36.6049893036489,1978.6841,54.0550383333333,18.686222495042,0.0535153640745382,0,"NewCa S","NCC (Outside Study Area)"
199,106.29,23916.61,17070.25,19763.14,17225.14,41.8999467039088,2523.3532,60.2233033333333,23.7402690751717,0.042122521730212,0,"NewCa S","NCC (Outside Study Area)"
213,106.82,17856.28,12337.14,14602.8,12078.98,35.9791777053224,2192.7255,60.9442916666667,20.5272935779817,0.0487156281075766,0,"NewCa S","NCC (Outside Study Area)"
271,107.32,19917.44,14156.61,16548.73,14189.09,41.537834229891,2145.9062,51.661485,19.9953988073053,0.0500115056287176,0,"NewCa S","NCC (Outside Study Area)"
261,110.07,23239.86,14364.18,16306.9,14212.53,30.4327584899581,2200.785,72.3163166666667,19.9944126464977,0.0500139722871612,0,"NewCa W","NCC (Outside Study Area)"
281,110.64,17805.56,11844.07,13996.4,11878.54,36.6912363935335,1931.3182,52.6370433333333,17.4558767172813,0.0572872973495512,0,"NewCa S","NCC (Outside Study Area)"
192,110.83,19921.07,13836.11,15654.6,13871.85,39.8767608934309,2063.3019,51.7419633333333,18.6168176486511,0.0537148732330446,0,"NewCa S","NCC (Outside Study Area)"
6,111.68,20368.09,11460.29,12749.28,11443.27,31.7665145251817,1270.5809,39.9974916666667,11.3769779727794,0.087896803737566,0,"NewCa E","NCC (Outside Study Area)"
132,115.66,18542.74,10145.85,11923.65,10054.13,26.4982720040011,1147.2388,43.2948533333333,9.91906277018848,0.100815976586566,0,"NewCa E","NCC (Outside Study Area)"
45,117.93,9923.7,4797.88,5539.23,4774.46,29.4483039816897,1201.9313,40.8149583333333,10.1919045196303,0.0981170887221258,0,"NewCa E","NCC (Outside Study Area)"
334,120.27,14686.34,9159.1,10761.24,9104.25,35.4248191047985,1970.4232,55.622675,16.3833308389457,0.0610376491710004,0,"NewCa E","NCC (Outside Study Area)"
267,125.67,19910.23,13761.73,15770.34,13674.13,37.275113925446,2515.7536,67.4915066666667,20.0187284156919,0.0499532227639464,0,"NewCa S","NCC (Outside Study Area)"
336,126.64,19357.39,13729.03,15026.7,13714.23,40.0199538206348,1967.0537,49.1518233333333,15.5326413455464,0.0643805504648907,0,"NewCa S","NCC (Outside Study Area)"
165,128.68,15133.8,8377.87,9954.98,8302.9,31.4504411357875,1839.8073,58.4986166666667,14.2975388560771,0.0699421075239782,0,"NewCa E","NCC (Outside Study Area)"
321,130.82,19830.28,13982.24,15688.03,14038.54,41.0952724719243,2555.1111,62.175305,19.5315020639046,0.0511993392381255,0,"NewCa S","NCC (Outside Study Area)"
270,133.46,17989.3,12547.06,14318.1,12519.64,38.1735400674189,2071.4743,54.2646633333333,15.5213120035966,0.0644275432236837,0,"NewCa S","NCC (Outside Study Area)"
235,133.51,17222.62,10431.74,11873.58,10440.19,33.6909520889819,2389.3393,70.9193166666667,17.8963321099543,0.0558773716231931,0,"NewCa E","NCC (Outside Study Area)"
193,137.41,23264.09,15033.56,18277.83,14976.7,35.0193124688047,3163.575,90.33801,23.0228877083182,0.043435037892258,0,"NewCa S","NCC (Outside Study Area)"
17,139.78,21191.78,12027.52,13266,12036.49,32.4781356795282,1824.8692,56.1876216666667,13.055295464301,0.0765972706427398,0,"NewCa E","NCC (Outside Study Area)"
310,144.63,21475.87,13981.88,16083.34,14064.35,34.5306973216286,2170.8627,62.8676183333333,15.0097676830533,0.0666232829925172,0,"NewCa S","NCC (Outside Study Area)"
166,145.66,15410.41,9292.96,10850.49,9243.46,35.0067519261066,3120.2857,89.133825,21.4217060277358,0.0466816227757606,0,"NewCa W","NCC (Outside Study Area)"
77,146.23,18249.87,9785.63,11472.63,9645.24,29.9215799340628,1730.5243,57.835325,11.834263147097,0.0845004025658582,0,"NewCa E","NCC (Outside Study Area)"
303,148.3,23280.96,16229.43,19027.11,16253.06,40.037697211487,3579.1251,89.39388,24.1343567093729,0.0414347070461438,0,"NewCa S","NCC (Outside Study Area)"
130,150.74,20458.48,10988.43,13167.71,10741.63,30.7353362064612,1798.5974,58.5188783333333,11.9317858564416,0.0838097508647572,0,"NewCa E","NCC (Outside Study Area)"
50,153.57,10968.8,5153.36,6309.28,5041.76,29.0777201636314,1588.7319,54.63743,10.3453272123462,0.0966619981634409,0,"NewCa E","NCC (Outside Study Area)"
302,154.49,27017.52,19007.85,22179.6,18966.19,39.3725892876906,3904.4006,99.1654516666667,25.2728370768335,0.0395681734092552,0,"NewCa S","NCC (Outside Study Area)"
291,157.18,23816.61,16247.62,18699.8,16029.18,37.3052589752221,3086.913,82.747395,19.6393497900496,0.0509181826633922,0,"NewCa S","NCC (Outside Study Area)"
58,162.44,29136.1,17492.19,18952.26,17543.85,34.0853319108638,2452.2262,71.9437383333333,15.0961967495691,0.0662418499565823,0,"NewCa E","NCC (Outside Study Area)"
176,170.76,30648.74,17261.16,20452.54,17104.28,26.8053859336092,3205.2324,119.574193333333,18.7703935347857,0.0532753880810639,0,"NewCa W","NCC (Outside Study Area)"
182,171.42,18329.6,11443.4,13497.91,11237.41,35.9180689723605,3996.2592,111.260413333333,23.3126776338817,0.0428951155120268,0,"NewCa W","NCC (Outside Study Area)"
296,173.59,21244.07,14668.94,16348.16,14747.79,37.9077167832366,2547.8153,67.2109933333333,14.6772008756265,0.0681328823168618,0,"NewCa S","NCC (Outside Study Area)"
278,177.13,19155.21,13493.13,14705.5,13479.4,40.9241389798656,3013.8664,73.6452,17.0149968949359,0.058771682779303,0,"NewCa S","NCC (Outside Study Area)"
258,178.82,24308.21,15023.07,17104.02,14896.13,29.8971148513549,2574.0366,86.0964883333333,14.3945677217314,0.0694706516605086,0,"NewCa W","NCC (Outside Study Area)"
7,181.2,14731.89,7393.95,8518.88,7369.98,28.840928074574,1672.7285,57.9984283333333,9.23139348785872,0.108326007478201,0,"NewCa E","NCC (Outside Study Area)"
308,183.15,17357.92,11764.44,13468.62,11577.15,35.8007713687756,2248.5224,62.806535,12.2769445809446,0.0814534914128496,0,"NewCa S","NCC (Outside Study Area)"
44,185.97,24497.05,13559.77,15420.95,13375.95,31.1634553121999,2279.1941,73.1367583333333,12.2557084475991,0.0815946303125302,0,"NewCa E","NCC (Outside Study Area)"
78,188.99,25034.83,14461.38,16012.51,14363.06,31.2080694360548,2291.4125,73.4237183333333,12.1245171702206,0.0824775111421449,0,"NewCa E","NCC (Outside Study Area)"
31,193.12,18216.74,9821.45,11190.17,9759.23,30.2034522093894,2020.8926,66.909325,10.4644397265949,0.095561733463718,0,"NewCa E","NCC (Outside Study Area)"
275,203.89,18971.42,13220.15,14337.42,13213.23,39.8775730811854,3003.8517,75.3268433333333,14.7327073421943,0.0678761870967199,0,"NewCa S","NCC (Outside Study Area)"
309,210.23,19245.4,13061.42,14932.35,12770.55,35.7970164760216,2632.8603,73.5497133333333,12.5237135518242,0.0798485206374224,0,"NewCa S","NCC (Outside Study Area)"
236,213.48,21520.89,13077.58,14792.19,13079.87,33.6724747087472,3462.8796,102.840068333333,16.2210961214165,0.0616481150543034,0,"NewCa E","NCC (Outside Study Area)"
178,215.12,23361.33,14191.77,16344.58,14078.29,29.6953665130239,4325.7718,145.671608333333,20.1086454072146,0.0497298539881369,0,"NewCa W","NCC (Outside Study Area)"
189,216.01,23820.34,15689.65,18599.26,15504.16,35.0732685815356,3014.3035,85.943045,13.9544627563539,0.0716616624702854,0,"NewCa S","NCC (Outside Study Area)"
280,218.96,23356.1,15631.63,18103,15610.73,39.2594318262626,4146.1636,105.609363333333,18.9357124588966,0.0528102653739954,0,"NewCa S","NCC (Outside Study Area)"
181,220.14,23419.15,14206.35,16921.18,14215.84,31.358021621428,4064.8112,129.625881666667,18.4646643045335,0.0541574969090815,0,"NewCa W","NCC (Outside Study Area)"
256,231.69,19643.29,12394.85,13891.51,12305.51,35.7057142854718,5609.2287,157.096106666667,24.2100595623462,0.0413051441457539,0,"NewCa W","NCC (Outside Study Area)"
88,238.66,28057.21,16211.69,18057.56,16088.1,31.4479735299742,3611.4325,114.838321666667,15.1321231039973,0.0660845800108406,0,"NewCa E","NCC (Outside Study Area)"
231,242.07,21228.16,11845.04,13691.5,11763.74,27.9400940174689,3329.5234,119.166506666667,13.7543826165985,0.0727040993314539,0,"NewCa W","NCC (Outside Study Area)"
209,242.28,26995.14,16596.15,19389.8,16408.55,34.7716248146565,4985.4844,143.377953333333,20.5773666831765,0.0485970831640753,0,"NewCa W","NCC (Outside Study Area)"
247,246.08,23864.64,14131.41,16161.95,13995.84,29.5846906543464,3927.4663,132.753333333333,15.9601198797139,0.0626561709772023,0,"NewCa W","NCC (Outside Study Area)"
134,250.54,26528.22,15261.48,17088.66,15039.84,32.556565313002,3625.3404,111.355125,14.4701061706714,0.0691079932797483,0,"NewCa E","NCC (Outside Study Area)"
277,251.16,24220.99,15842.34,19025.27,15653.35,34.8572914346067,4212.8688,120.860475,16.7736454849498,0.0596173324932407,0,"NewCa S","NCC (Outside Study Area)"
191,253.98,26060.82,17495.37,20542.14,17368.09,36.5724497944547,3744.6471,102.389835,14.7438660524451,0.0678248158551443,0,"NewCa S","NCC (Outside Study Area)"
87,256.74,23286.35,13042.11,14541.65,12930.69,29.6344858915326,2775.2091,93.6479583333333,10.8094145828465,0.0925119480186196,0,"NewCa E","NCC (Outside Study Area)"
179,258.26,31018.19,18649.39,21405.61,18584.05,29.2955450985235,4660.7788,159.095138333333,18.0468473631224,0.0554113402678539,0,"NewCa W","NCC (Outside Study Area)"
71,263.43,26019.72,14703.4,16430.74,14657.3,31.6343892166857,3491.7152,110.377196666667,13.2548122840982,0.0754442974043244,0,"NewCa E","NCC (Outside Study Area)"
242,265.94,19683.45,11761.56,13490.05,11677.57,34.8555073508948,5515.6038,158.24196,20.7400308340227,0.0482159360322437,0,"NewCa W","NCC (Outside Study Area)"
194,268.02,23672.68,15599.4,18228.98,15698.43,37.2022692803609,4429.7199,119.071228333333,16.5275721961048,0.0605049542748741,0,"NewCa S","NCC (Outside Study Area)"
208,269.98,26085.58,15699.46,18502.69,15728.94,34.6689982038861,5588.1234,161.185026666667,20.6982865397437,0.0483131779087055,0,"NewCa W","NCC (Outside Study Area)"
312,279.67,18733.61,12008.83,13547.5,11968.86,32.2031761178649,3063.3216,95.1248283333333,10.9533435835091,0.0912963235724254,0,"NewCa S","NCC (Outside Study Area)"
255,279.87,18298.64,10567.49,11790.08,10531.77,30.803971239368,4561.1796,148.071155,16.2974938364241,0.0613591273625796,0,"NewCa W","NCC (Outside Study Area)"
304,280.35,26958.07,18440.15,21318.26,18413.93,36.8105531081578,4223.6209,114.739403333333,15.0655284465846,0.0663766958819623,0,"NewCa S","NCC (Outside Study Area)"
131,281.3,23173.37,12553.15,14923.8,12381.27,25.1982528971965,2030.7991,80.5928533333333,7.21933558478493,0.138516902041172,0,"NewCa E","NCC (Outside Study Area)"
100,285.56,27002.92,15145.09,16809.9,15066.76,29.0677576232166,3442.3943,118.426551666667,12.0548896904328,0.0829538905522822,0,"NewCa E","NCC (Outside Study Area)"
4,286.68,27947.24,15459.23,17048.83,15431.09,30.5490442619519,3034.6749,99.3378016666667,10.5855828798661,0.0944681092528231,0,"NewCa E","NCC (Outside Study Area)"
57,288.08,33218.65,19807.74,21231.02,19880.35,34.341110918608,4175.0454,121.575723333333,14.4926596778673,0.0690004472765733,0,"NewCa E","NCC (Outside Study Area)"
332,295.24,16543.53,8635.44,10123.06,8493.35,27.1335250159275,3821.6557,140.846266666667,12.9442341823601,0.0772544737612025,0,"NewCa W","NCC (Outside Study Area)"
264,295.47,24356.34,14108.88,16188.26,14040.97,28.6741889275473,4411.9439,153.864645,14.9319521440417,0.0669704798376969,0,"NewCa W","NCC (Outside Study Area)"
346,297.63,21726.18,13244.44,15269.98,13115.93,34.601844625158,4882.5652,141.107078333333,16.4048153747942,0.0609577113276439,0,"NewCa W","NCC (Outside Study Area)"
257,301.47,25858.56,15348.75,17329.14,15264.32,28.8619266589671,4592.4697,159.118611666667,15.233587753342,0.0656444178608299,0,"NewCa W","NCC (Outside Study Area)"
338,304.4,29932.55,20299.41,23581.73,20225.84,35.4578782612576,5201.3804,146.691811666667,17.087320630749,0.0585229259525029,0,"NewCa S","NCC (Outside Study Area)"
197,304.68,31308.57,21721.01,24004.08,21752.46,38.6520157102807,5508.4658,142.514321666667,18.079512275174,0.0553112265850865,0,"NewCa S","NCC (Outside Study Area)"
253,304.9,22514.52,12858.7,14801.89,12757.54,29.3136717194069,5024.1106,171.391378333333,16.4778963594621,0.0606873582759106,0,"NewCa W","NCC (Outside Study Area)"
75,310.17,30384.23,17053.12,18935.19,16870.51,30.6261520115464,3993.9157,130.408668333333,12.8765377051294,0.0776606276391863,0,"NewCa E","NCC (Outside Study Area)"
307,316.54,26110.23,17668.01,19646.77,17641.12,36.0942982340975,4559.1359,126.311803333333,14.4030324761484,0.0694298233136678,0,"NewCa S","NCC (Outside Study Area)"
341,318.79,23295.02,12632.18,14343.6,12584.42,28.9296524961034,3739.6991,129.268718333333,11.7309172182314,0.0852448262481867,0,"NewCa E","NCC (Outside Study Area)"
183,319.08,22002.7,13180.33,14924.5,13108.24,32.9311161349745,4916.204,149.2875,15.4074338723831,0.0649037346700829,0,"NewCa W","NCC (Outside Study Area)"
51,320.63,15896.71,7981.04,8872.5,7968.02,30.7963972909015,3535.0645,114.788248333333,11.0253703645947,0.0906999009494735,0,"NewCa E","NCC (Outside Study Area)"
42,334.55,29591.08,15995.27,17909.79,15798.27,30.2674152970907,4127.8703,136.380006666667,12.3385751008818,0.0810466355980225,0,"NewCa E","NCC (Outside Study Area)"
15,341.44,28282.6,15764.52,17189.11,15742.11,31.3016705000575,4017.0101,128.332131666667,11.7649077436739,0.0849985415769803,0,"NewCa E","NCC (Outside Study Area)"
320,346.19,28326.79,17519.55,19979.45,17408.01,34.1060417908562,5894.7972,172.83733,17.0276356913833,0.0587280593809063,0,"NewCa E","NCC (Outside Study Area)"
260,348.25,26265.9,15937.13,18050.82,15811.61,31.0420155142158,6170.3935,198.775543333333,17.7182871500359,0.056438864069204,0,"NewCa W","NCC (Outside Study Area)"
65,355.79,31386.19,18589.46,20050.39,18573.07,34.5417414507897,4502.5548,130.351123333333,12.6550909244217,0.0790195823935336,0,"NewCa E","NCC (Outside Study Area)"
26,363.31,31038.43,17763.34,19287.45,17749.05,32.5981184145138,4049.9409,124.238486666667,11.1473422146376,0.0897074819042421,0,"NewCa E","NCC (Outside Study Area)"
81,363.9,30073.86,16464.92,18416.35,16294.14,29.3139412132126,4342.6314,148.142188333333,11.9335845012366,0.0837971189541898,0,"NewCa E","NCC (Outside Study Area)"
32,367.36,31765.96,17845.53,19893.83,17793.41,32.033068001976,5007.9742,156.337638333333,13.6323339503484,0.0733550104950621,0,"NewCa E","NCC (Outside Study Area)"
86,368.81,29057.01,16471.61,18155.23,16343.46,30.4956238781069,4485.6157,147.090471666667,12.1624025921206,0.0822205968291042,0,"NewCa E","NCC (Outside Study Area)"
218,380.67,26427.01,17180.86,19590.2,17176.7,34.360201287412,5548.4242,161.478221666667,14.5754175532614,0.0686086691064465,0,"NewCa S","NCC (Outside Study Area)"
324,383.8,34638.62,19970.05,22853.82,19685.51,27.6335743807136,5917.6068,214.145543333333,15.4184648254299,0.0648573000828646,0,"NewCa W","NCC (Outside Study Area)"
96,389.55,29736.9,16769.11,18503.96,16742.55,30.6569753600982,4977.6476,162.365906666667,12.7779427544603,0.0782598591350661,0,"NewCa E","NCC (Outside Study Area)"
126,391.66,31633.21,18940.04,20691.54,18958.74,35.1319857958174,4970.5531,141.48227,12.6909898891896,0.0787960599394864,0,"NewCa E","NCC (Outside Study Area)"
240,392.45,27547.32,16206.33,17953.37,16152,32.187769304993,5858.1157,181.998188333333,14.9270370747866,0.066992531403912,0,"NewCa E","NCC (Outside Study Area)"
64,394.93,31610.07,18671.65,20354.28,18470.54,34.9554222637408,5085.9664,145.49864,12.8781465069759,0.0776509258889323,0,"NewCa E","NCC (Outside Study Area)"
335,395.2,18914.78,11998.58,13833.23,11988.02,35.7460060900095,5370.8339,150.249901666667,13.5901667510121,0.0735826144241772,0,"NewCa S","NCC (Outside Study Area)"
331,396.14,15802.88,8452.75,9466.05,8465.96,30.0828749289317,4579.2618,152.221548333333,11.5597056596153,0.0865073929601492,0,"NewCa E","NCC (Outside Study Area)"
29,407.25,28572.83,15731.81,17485.3,15623.14,29.4117534610402,4487.51,152.575398333333,11.0190546347452,0.0907518869038732,0,"NewCa E","NCC (Outside Study Area)"
9,407.44,20161.17,10346.23,11446.09,10308.12,29.4082464905606,4158.7263,141.41361,10.2069661790693,0.0979723046452949,0,"NewCa E","NCC (Outside Study Area)"
123,408.98,27683.17,16590.73,17824.64,16573.84,35.6322946325733,3662.9658,102.799043333333,8.95634456452638,0.111652694109238,0,"NewCa E","NCC (Outside Study Area)"
232,415.28,31849.63,18813.22,21415.88,18786.66,28.4341761572773,6667.5784,234.491703333333,16.0556212675785,0.0622834821109865,0,"NewCa W","NCC (Outside Study Area)"
13,416.71,22294.42,11537.16,12847.52,11519.15,29.3410819737571,4176.4545,142.34153,10.0224484653596,0.0997760181512812,0,"NewCa E","NCC (Outside Study Area)"
204,419.19,17297.61,8612.26,9614.75,8628.97,30.7296205735431,5440.9395,177.058466666667,12.9796500393616,0.0770436796806875,0,"NewCa E","NCC (Outside Study Area)"
233,419.34,27113.96,16166.54,18561.29,15970.57,31.737964427654,8483.3663,267.293963333333,20.2302816330424,0.0494308491665626,0,"NewCa W","NCC (Outside Study Area)"
49,423.95,31774.59,17205.45,19350.35,16996.29,29.4013098459562,5095.3524,173.303585,12.0187578723906,0.083203273634224,0,"NewCa E","NCC (Outside Study Area)"
274,437.49,30477.32,20559.83,22993.11,20798.83,38.3668993387026,7195.7896,187.552023333333,16.4478950376009,0.0607980533505315,0,"NewCa S","NCC (Outside Study Area)"
